TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.37999999999999995,38,-0.057,-1.008,-0.011,0.0,0.057295800000000015,-0.057295800000000015,88.0063488,-2.8934379,-20.25979488
0.38999999999999996,39,-0.057,-1.004,-0.01,0.286479,0.1718874,0.057295800000000015,88.0063488,-2.8934379,-20.2540653
0.39999999999999997,40,-0.057,-1.003,-0.009000000000000001,0.5156622000000001,0.1718874,0.22918320000000006,88.03499670000002,-2.9220858,-20.2540653
0.4099999999999999,41,-0.056,-1.002,-0.009000000000000001,0.572958,0.057295800000000015,0.286479,88.04072628,-2.92781538,-20.2540653
0.41999999999999993,42,-0.057,-1.003,-0.006,0.6302538000000001,-0.11459160000000003,0.4010706,88.04645586000002,-2.92781538,-20.2540653
0.42999999999999994,43,-0.057,-1.005,-0.006,0.5156622000000001,-0.1718874,0.3437748,88.05218544,-2.93354496,-20.25979488
0.43999999999999995,44,-0.059,-1.008,-0.005,0.1718874,0.0,0.286479,88.05791502,-2.93927454,-20.25979488
0.44999999999999996,45,-0.058,-1.013,-0.006999999999999999,0.0,0.22918320000000006,0.4010706,88.08656292,-2.96219286,-20.25979488
0.45999999999999996,46,-0.058,-1.012,-0.009000000000000001,-0.3437748,0.4010706,0.572958,88.08083334,-2.96792244,-20.2540653
0.4699999999999999,47,-0.06,-1.008,-0.008,-0.5156622000000001,0.572958,0.7448454000000001,88.07510376,-2.9736520200000003,-20.24833572
0.4799999999999999,48,-0.062,-1.008,-0.01,-0.7448454000000001,0.6875496,0.8021411999999999,88.06937418,-2.98511118,-20.23687656
0.48999999999999994,49,-0.061,-1.007,-0.013,-1.2605076000000002,1.0313244,0.6875496,88.05791502,-2.99084076,-20.23114698
0.49999999999999994,50,-0.061,-1.002,-0.015,-1.3750992,1.0313244,0.6875496,88.02926712000001,-3.0137590800000003,-20.21968782
0.5099999999999999,51,-0.06,-1.001,-0.015,-1.0886202,0.9740286,0.4583664000000001,88.01780796,-3.0137590800000003,-20.20822866
0.5199999999999999,52,-0.058,-1.0,-0.01,-0.6302538000000001,0.8594370000000001,0.286479,88.01207838,-3.01948866,-20.1967695
0.5299999999999999,53,-0.062,-1.004,-0.006,-0.4583664000000001,0.8594370000000001,0.11459160000000003,88.0063488,-3.01948866,-20.19103992
0.5399999999999999,54,-0.063,-1.006,-0.009000000000000001,-0.7448454000000001,0.9167328,0.0,87.99488964000004,-3.01948866,-20.17958076
0.5499999999999999,55,-0.064,-1.008,-0.009000000000000001,-0.6875496,0.572958,0.0,88.01780796,-3.07105488,-20.17958076
0.5599999999999999,56,-0.065,-1.012,-0.009000000000000001,-0.572958,0.11459160000000003,0.0,88.01207838,-3.07105488,-20.17385118
0.57,57,-0.062,-1.014,-0.01,-0.572958,-0.057295800000000015,0.057295800000000015,88.0063488,-3.07105488,-20.17958076
0.58,58,-0.06,-1.015,-0.006999999999999999,-0.6302538000000001,0.3437748,0.11459160000000003,88.00061922,-3.07105488,-20.17385118
0.59,59,-0.059,-1.014,-0.006999999999999999,-1.2032118,1.4896908000000002,0.286479,87.98343048000002,-3.07678446,-20.15666244
0.5999999999999999,60,-0.06,-1.01,-0.009000000000000001,-2.1772404,2.1772404,0.4583664000000001,87.96624174,-3.0825140400000004,-20.13374412
0.6099999999999999,61,-0.06,-1.004,-0.013,-2.8074942000000003,1.9480572,0.4583664000000001,87.93759384,-3.08824362,-20.11655538
0.6199999999999999,62,-0.057,-0.998,-0.02,-3.0939732,1.4896908000000002,0.4583664000000001,87.90321636,-3.0939732,-20.09936664
0.6299999999999999,63,-0.056,-0.993,-0.021,-2.4064236,1.0313244,0.5156622000000001,87.87456846,-3.0997027800000003,-20.09363706
0.6399999999999999,64,-0.057,-0.995,-0.019,-1.3750992,0.6302538000000001,0.4010706,87.8631093,-3.1054323600000004,-20.08790748
0.6499999999999999,65,-0.059,-0.999,-0.018000000000000002,-0.7448454000000001,0.1718874,0.286479,87.84592056,-3.11689152,-20.082177899999998
0.6599999999999999,66,-0.061,-1.004,-0.011,-0.286479,-0.1718874,0.11459160000000003,87.84592056,-3.11689152,-20.082177899999998
0.6699999999999999,67,-0.063,-1.01,-0.006,-0.1718874,-0.11459160000000003,-0.057295800000000015,87.84019098,-3.11689152,-20.08790748
0.6799999999999999,68,-0.063,-1.017,-0.001,-0.4010706,0.5156622000000001,-0.11459160000000003,87.83446140000002,-3.11689152,-20.082177899999998
0.69,69,-0.062,-1.02,-0.006999999999999999,-0.8594370000000001,1.0313244,-0.1718874,87.82873182,-3.11116194,-20.07071874
0.7,70,-0.058,-1.014,-0.016,-1.2032118,0.8594370000000001,-0.1718874,87.81154308,-3.1054323600000004,-20.06498916
0.7099999999999999,71,-0.056,-1.006,-0.017,-1.0313244,0.4010706,0.0,87.80008391999998,-3.1054323600000004,-20.05925958
0.7199999999999999,72,-0.053,-0.999,-0.018000000000000002,-0.7448454000000001,-0.057295800000000015,0.22918320000000006,87.79435434000001,-3.1054323600000004,-20.05925958
0.7299999999999999,73,-0.053,-0.996,-0.018000000000000002,-0.4583664000000001,-0.4583664000000001,0.4010706,87.78862475999998,-3.11116194,-20.06498916
0.7399999999999999,74,-0.053,-0.997,-0.016,-0.11459160000000003,-0.8021411999999999,0.5156622000000001,87.78862475999998,-3.11689152,-20.07071874
0.7499999999999999,75,-0.055,-0.999,-0.011,0.286479,-1.145916,0.4583664000000001,87.81154308,-3.11689152,-20.082177899999998
0.7599999999999999,76,-0.06,-1.004,-0.011,0.5156622000000001,-1.2605076000000002,0.1718874,87.81727266,-3.11689152,-20.09936664
0.7699999999999999,77,-0.063,-1.007,-0.014,0.572958,-1.2605076000000002,0.0,87.82300224,-3.11689152,-20.1108258
0.7799999999999999,78,-0.064,-1.008,-0.014,0.6875496,-1.2605076000000002,-0.286479,87.82873182,-3.11689152,-20.12228496
0.7899999999999999,79,-0.065,-1.01,-0.014,0.8021411999999999,-1.2605076000000002,-0.286479,87.84019098,-3.11116194,-20.13374412
0.7999999999999999,80,-0.065,-1.011,-0.017,0.5156622000000001,-1.0886202,-0.22918320000000006,87.83446140000002,-3.12835068,-20.14520328
0.8099999999999998,81,-0.063,-1.01,-0.019,0.4583664000000001,-0.9740286,-0.11459160000000003,87.84019098,-3.12835068,-20.15666244
0.8199999999999998,82,-0.062,-1.007,-0.017,0.6302538000000001,-0.7448454000000001,0.057295800000000015,87.84592056,-3.12835068,-20.16239202
0.8299999999999998,83,-0.061,-1.003,-0.016,0.9167328,-0.6302538000000001,0.1718874,87.85737972,-3.12835068,-20.168121600000006
0.8399999999999999,84,-0.061,-1.001,-0.012,1.145916,-0.6875496,0.11459160000000003,87.86883888,-3.13408026,-20.17385118
0.8499999999999999,85,-0.058,-1.001,-0.011,1.145916,-0.7448454000000001,0.0,87.8917572,-3.12835068,-20.18531034
0.8599999999999999,86,-0.06,-1.003,-0.011,0.9167328,-1.0313244,-0.11459160000000003,87.90321636,-3.12835068,-20.1967695
0.8699999999999999,87,-0.059,-1.005,-0.012,1.0313244,-1.0886202,-0.11459160000000003,87.91467551999996,-3.12835068,-20.20822866
0.8799999999999999,88,-0.062,-1.01,-0.01,1.0886202,-1.0886202,-0.22918320000000006,87.92613467999998,-3.1226211000000004,-20.21968782
0.8899999999999999,89,-0.065,-1.011,-0.013,0.9740286,-0.7448454000000001,-0.3437748,87.93759384,-3.1226211000000004,-20.2254174
0.8999999999999999,90,-0.067,-1.011,-0.017,0.8021411999999999,-0.3437748,-0.4583664000000001,87.92040510000002,-3.14553942,-20.2254174
0.9099999999999999,91,-0.064,-1.009,-0.019,0.6302538000000001,-0.22918320000000006,-0.5156622000000001,87.93186426,-3.1398098400000003,-20.23114698
0.9199999999999998,92,-0.061,-1.006,-0.02,0.6875496,-0.22918320000000006,-0.6302538000000001,87.93759384,-3.13408026,-20.23114698
0.9299999999999998,93,-0.057,-1.003,-0.022,0.8021411999999999,-0.4010706,-0.4583664000000001,87.94332342,-3.12835068,-20.23687656
0.9399999999999998,94,-0.056,-1.002,-0.019,0.9740286,-0.6302538000000001,-0.286479,87.95478258,-3.1226211000000004,-20.24260614
0.9499999999999998,95,-0.056,-1.001,-0.015,1.2605076000000002,-0.9167328,-0.11459160000000003,87.96624174,-3.11689152,-20.2540653
0.9599999999999999,96,-0.057,-1.002,-0.013,1.3178034,-1.145916,0.0,87.9777009,-3.11689152,-20.26552446
0.9699999999999999,97,-0.056,-1.005,-0.01,1.2032118,-1.3750992,0.11459160000000003,87.99488964000004,-3.11689152,-20.276983620000006
0.9799999999999999,98,-0.059,-1.008,-0.01,1.145916,-1.432395,0.057295800000000015,88.0063488,-3.1226211000000004,-20.28844278
0.9899999999999999,99,-0.061,-1.012,-0.011,1.0313244,-1.432395,-0.057295800000000015,88.01780796,-3.11689152,-20.30563152
0.9999999999999999,100,-0.061,-1.011,-0.012,0.9167328,-1.2605076000000002,-0.11459160000000003,88.02926712000001,-3.1226211000000004,-20.31709068
1.0099999999999998,101,-0.061,-1.009,-0.011,0.8021411999999999,-1.2605076000000002,-0.11459160000000003,88.03499670000002,-3.1226211000000004,-20.32854984
1.0199999999999998,102,-0.063,-1.006,-0.009000000000000001,0.6875496,-1.2605076000000002,-0.1718874,88.04645586000002,-3.1226211000000004,-20.34573858
1.0299999999999998,103,-0.064,-1.005,-0.01,0.4583664000000001,-1.0886202,-0.11459160000000003,88.05218544,-3.1226211000000004,-20.35146816
1.0399999999999998,104,-0.063,-1.005,-0.013,0.4010706,-0.8021411999999999,-0.11459160000000003,88.05218544,-3.11689152,-20.36292732
1.0499999999999998,105,-0.06,-1.004,-0.01,0.572958,-0.6875496,-0.11459160000000003,88.0636446,-3.1226211000000004,-20.3686569
1.0599999999999998,106,-0.057,-1.005,-0.009000000000000001,0.5156622000000001,-1.0313244,0.057295800000000015,88.06937418,-3.1226211000000004,-20.38011606
1.0699999999999998,107,-0.057,-1.005,-0.006,0.6302538000000001,-1.4896908000000002,0.1718874,88.08083334,-3.1226211000000004,-20.3973048
1.0799999999999998,108,-0.059,-1.006,-0.005,0.4010706,-1.3178034,0.057295800000000015,88.08656292,-3.1226211000000004,-20.40876396
1.0899999999999999,109,-0.058,-1.005,-0.004,0.5156622000000001,-0.9167328,0.0,88.0922925,-3.12835068,-20.42022312
1.0999999999999999,110,-0.059,-1.006,-0.006,0.572958,-1.145916,-0.057295800000000015,88.10948124000002,-3.1226211000000004,-20.43168228
1.1099999999999999,111,-0.062,-1.007,-0.006,0.6302538000000001,-1.5469866,-0.1718874,88.11521081999999,-3.1226211000000004,-20.44887102
1.1199999999999999,112,-0.064,-1.008,-0.006,0.3437748,-1.6042823999999998,-0.1718874,88.12094040000002,-3.1226211000000004,-20.46033018
1.13,113,-0.063,-1.006,-0.006,0.3437748,-1.432395,-0.11459160000000003,88.12666998,-3.1226211000000004,-20.47751892
1.14,114,-0.064,-1.008,-0.005,-0.1718874,-0.286479,0.0,88.12666998,-3.1226211000000004,-20.47751892
1.15,115,-0.064,-1.011,-0.005,-0.6302538000000001,0.22918320000000006,0.057295800000000015,88.14385872,-3.14553942,-20.47751892
1.16,116,-0.065,-1.012,-0.004,-0.9167328,0.6302538000000001,0.0,88.13239956,-3.14553942,-20.47178934
1.17,117,-0.062,-1.011,0.0,-1.5469866,1.9480572,0.0,88.11521081999999,-3.14553942,-20.454600600000006
1.18,118,-0.062,-1.013,0.003,-1.9480572,2.9220857999999996,0.1718874,88.0922925,-3.14553942,-20.4259527
1.1899999999999997,119,-0.06,-1.012,0.0,-2.8074942000000003,2.9793816000000004,0.286479,88.0636446,-3.151269,-20.3973048
1.1999999999999997,120,-0.058,-1.007,-0.009000000000000001,-3.2658606,2.4064236,0.3437748,88.02926712000001,-3.151269,-20.3686569
1.2099999999999997,121,-0.054000000000000006,-1.004,-0.013,-2.86479,1.6615782,0.286479,88.00061922,-3.15699858,-20.35719774
1.2199999999999998,122,-0.053,-1.002,-0.015,-2.291832,1.2032118,0.22918320000000006,87.97197132,-3.15699858,-20.34573858
1.2299999999999998,123,-0.054000000000000006,-1.002,-0.014,-1.8334656000000005,0.6875496,0.0,87.95478258,-3.15699858,-20.33427942
1.2399999999999998,124,-0.054000000000000006,-1.002,-0.014,-1.4896908000000002,0.3437748,-0.057295800000000015,87.93759384,-3.15699858,-20.33427942
1.2499999999999998,125,-0.057,-1.0,-0.014,-1.3178034,0.1718874,-0.1718874,87.92613467999998,-3.151269,-20.32854984
1.2599999999999998,126,-0.059,-1.001,-0.011,-0.9167328,0.1718874,-0.22918320000000006,87.91467551999996,-3.151269,-20.32854984
1.2699999999999998,127,-0.06,-1.004,-0.011,-0.7448454000000001,0.1718874,-0.286479,87.90894594,-3.14553942,-20.32854984
1.2799999999999998,128,-0.06,-1.005,-0.012,-0.6875496,0.3437748,-0.286479,87.89748678,-3.14553942,-20.32282026
1.2899999999999998,129,-0.06,-1.005,-0.01,-0.4010706,0.4583664000000001,-0.057295800000000015,87.89748678,-3.1398098400000003,-20.31709068
1.2999999999999998,130,-0.061,-1.008,-0.004,-0.057295800000000015,0.4010706,0.057295800000000015,87.9777009,-3.151269,-20.32282026
1.3099999999999998,131,-0.062,-1.012,-0.003,-0.22918320000000006,0.6875496,0.11459160000000003,87.9777009,-3.151269,-20.31709068
1.3199999999999998,132,-0.059,-1.014,-0.006999999999999999,-0.572958,0.6875496,0.22918320000000006,87.96624174,-3.151269,-20.3113611
1.3299999999999998,133,-0.058,-1.011,-0.012,-0.8021411999999999,0.572958,0.1718874,87.96051216,-3.15699858,-20.30563152
1.3399999999999999,134,-0.058,-1.009,-0.012,-0.5156622000000001,0.572958,0.0,87.95478258,-3.15699858,-20.29417236
1.3499999999999999,135,-0.059,-1.004,-0.014,-0.4583664000000001,0.6302538000000001,-0.11459160000000003,87.93759384,-3.15699858,-20.28844278
1.3599999999999999,136,-0.059,-0.999,-0.013,-0.3437748,0.6302538000000001,-0.3437748,87.93186426,-3.15699858,-20.2827132
1.3699999999999999,137,-0.061,-1.0,-0.013,-0.11459160000000003,0.6875496,-0.4010706,87.93186426,-3.151269,-20.276983620000006
1.38,138,-0.062,-1.002,-0.013,-0.22918320000000006,0.8021411999999999,-0.3437748,87.92613467999998,-3.14553942,-20.26552446
1.39,139,-0.062,-1.005,-0.01,-0.057295800000000015,0.8021411999999999,-0.22918320000000006,87.92613467999998,-3.14553942,-20.25979488
1.3999999999999997,140,-0.06,-1.01,-0.008,-0.057295800000000015,0.6875496,-0.057295800000000015,87.96051216,-3.14553942,-20.2540653
1.4099999999999997,141,-0.057,-1.011,-0.011,-0.22918320000000006,0.5156622000000001,0.0,87.95478258,-3.14553942,-20.2540653
1.4199999999999997,142,-0.057,-1.01,-0.012,-0.3437748,0.4010706,0.11459160000000003,87.94905299999998,-3.14553942,-20.24833572
1.4299999999999997,143,-0.059,-1.009,-0.015,-0.572958,0.5156622000000001,0.0,87.94332342,-3.14553942,-20.24260614
1.4399999999999997,144,-0.061,-1.007,-0.018000000000000002,-0.572958,0.7448454000000001,-0.22918320000000006,87.93759384,-3.14553942,-20.23687656
1.4499999999999997,145,-0.063,-1.003,-0.016,-0.572958,0.9167328,-0.3437748,87.92613467999998,-3.151269,-20.2254174
1.4599999999999997,146,-0.062,-0.998,-0.014,-0.286479,1.0313244,-0.4010706,87.92040510000002,-3.14553942,-20.21395824
1.4699999999999998,147,-0.061,-0.998,-0.011,0.0,1.3178034,-0.4010706,87.92040510000002,-3.14553942,-20.20249908
1.4799999999999998,148,-0.06,-1.001,-0.006999999999999999,0.286479,1.432395,-0.22918320000000006,87.92613467999998,-3.1398098400000003,-20.18531034
1.4899999999999998,149,-0.061,-1.004,-0.004,0.286479,1.7188740000000002,-0.22918320000000006,87.92613467999998,-3.1398098400000003,-20.168121600000006
1.4999999999999998,150,-0.062,-1.006,0.0,0.1718874,2.3491278,-0.1718874,87.95478258,-3.14553942,-20.15093286
1.5099999999999998,151,-0.063,-1.012,0.003,0.0,2.9793816000000004,-0.057295800000000015,87.95478258,-3.1398098400000003,-20.11655538
1.5199999999999998,152,-0.062,-1.015,0.0,-0.4583664000000001,3.0939732,-0.11459160000000003,87.94905299999998,-3.1398098400000003,-20.08790748
1.5299999999999998,153,-0.059,-1.015,-0.003,-0.6875496,2.86479,-0.1718874,87.93759384,-3.1398098400000003,-20.05925958
1.5399999999999998,154,-0.056,-1.014,-0.005,-0.6875496,2.578311,-0.11459160000000003,87.92613467999998,-3.13408026,-20.03634126
1.5499999999999998,155,-0.056,-1.011,-0.008,-0.6875496,2.3491278,-0.1718874,87.92613467999998,-3.13408026,-20.01342294
1.5599999999999998,156,-0.057,-1.009,-0.009000000000000001,-0.8021411999999999,2.0626488000000003,-0.286479,87.91467551999996,-3.12835068,-19.99050462
1.5699999999999998,157,-0.057,-1.007,-0.013,-1.0313244,1.7188740000000002,-0.572958,87.90321636,-3.1226211000000004,-19.97331588
1.5799999999999998,158,-0.057,-1.002,-0.015,-1.0886202,1.6615782,-0.572958,87.8917572,-3.11689152,-19.95612714
1.5899999999999999,159,-0.056,-1.0,-0.012,-0.7448454000000001,1.8334656000000005,-0.4583664000000001,87.88602762000002,-3.11116194,-19.9389384
1.5999999999999999,160,-0.053,-1.002,-0.014,-0.572958,1.5469866,-0.22918320000000006,87.87456846,-3.0939732,-19.92174966
1.6099999999999997,161,-0.051,-1.002,-0.018000000000000002,-0.5156622000000001,0.9740286,-0.11459160000000003,87.86883888,-3.0939732,-19.91602008
1.6199999999999997,162,-0.054000000000000006,-1.002,-0.013,-0.4010706,0.4583664000000001,-0.057295800000000015,87.8631093,-3.08824362,-19.9102905
1.6299999999999997,163,-0.057,-1.002,-0.014,-0.4583664000000001,0.286479,0.0,87.85737972,-3.08824362,-19.90456092
1.6399999999999997,164,-0.059,-1.005,-0.01,-0.22918320000000006,0.3437748,0.0,87.85165014,-3.08824362,-19.90456092
1.6499999999999997,165,-0.06,-1.009,-0.011,-0.3437748,0.4583664000000001,0.0,87.8631093,-3.0939732,-19.89883134
1.6599999999999997,166,-0.061,-1.011,-0.01,-0.5156622000000001,0.572958,-0.1718874,87.85737972,-3.0939732,-19.89310176
1.6699999999999997,167,-0.059,-1.01,-0.01,-0.5156622000000001,0.8021411999999999,-0.22918320000000006,87.85165014,-3.08824362,-19.88737218
1.6799999999999997,168,-0.058,-1.011,-0.009000000000000001,-0.5156622000000001,1.2032118,-0.22918320000000006,87.84592056,-3.08824362,-19.87018344
1.6899999999999997,169,-0.056,-1.009,-0.004,-0.4010706,1.3178034,-0.1718874,87.84019098,-3.08824362,-19.85872428
1.6999999999999997,170,-0.056,-1.005,-0.001,-0.4010706,1.2032118,0.0,87.87456846,-3.07678446,-19.8529947
1.7099999999999997,171,-0.053,-1.004,-0.002,-0.572958,1.0313244,0.0,87.8631093,-3.07678446,-19.84153554
1.7199999999999998,172,-0.052000000000000005,-1.007,-0.003,-0.8021411999999999,0.8021411999999999,0.0,87.85737972,-3.07678446,-19.83007638
1.7299999999999998,173,-0.05,-1.011,-0.006,-1.145916,0.3437748,0.057295800000000015,87.84592056,-3.07678446,-19.83007638
1.7399999999999998,174,-0.051,-1.012,-0.013,-1.4896908000000002,0.1718874,0.057295800000000015,87.82873182,-3.07678446,-19.8243468
1.7499999999999998,175,-0.054000000000000006,-1.007,-0.017,-1.3750992,0.0,0.0,87.8058135,-3.07105488,-19.8243468
1.7599999999999998,176,-0.057,-1.005,-0.016,-0.9167328,0.0,0.0,87.80008391999998,-3.07105488,-19.8243468
1.7699999999999998,177,-0.056,-1.003,-0.013,-0.5156622000000001,0.0,0.0,87.79435434000001,-3.07105488,-19.8243468
1.7799999999999998,178,-0.058,-1.002,-0.011,-0.286479,0.1718874,0.0,87.78862475999998,-3.07105488,-19.8243468
1.7899999999999998,179,-0.057,-1.002,-0.011,-0.286479,0.1718874,-0.057295800000000015,87.78862475999998,-3.0653253000000005,-19.8243468
1.7999999999999998,180,-0.058,-1.003,-0.011,-0.057295800000000015,0.4010706,-0.1718874,87.81154308,-3.07105488,-19.81861722
1.8099999999999998,181,-0.059,-1.004,-0.01,0.0,0.5156622000000001,-0.286479,87.81154308,-3.0653253000000005,-19.81861722
1.8199999999999998,182,-0.057,-1.007,-0.01,0.286479,0.6302538000000001,-0.3437748,87.81727266,-3.0653253000000005,-19.80715806
1.8299999999999996,183,-0.057,-1.008,-0.01,0.4583664000000001,0.7448454000000001,-0.3437748,87.81727266,-3.05959572,-19.80142848
1.8399999999999996,184,-0.056,-1.008,-0.008,0.572958,0.8594370000000001,-0.4583664000000001,87.82300224,-3.05386614,-19.795698899999998
1.8499999999999996,185,-0.058,-1.01,-0.008,0.5156622000000001,1.0313244,-0.572958,87.84592056,-3.04813656,-19.78423974
1.8599999999999997,186,-0.057,-1.009,-0.006999999999999999,0.286479,1.3750992,-0.7448454000000001,87.84592056,-3.0366774000000003,-19.77278058
1.8699999999999997,187,-0.057,-1.009,-0.004,0.057295800000000015,1.7761698,-0.6875496,87.84592056,-3.03094782,-19.75559184
1.8799999999999997,188,-0.057,-1.01,-0.004,-0.3437748,2.1199446,-0.6302538000000001,87.84019098,-3.02521824,-19.73267352
1.8899999999999997,189,-0.058,-1.009,-0.008,-0.8594370000000001,2.6929026,-0.572958,87.82873182,-3.01948866,-19.704025620000003
1.8999999999999997,190,-0.058,-1.008,-0.013,-1.0313244,2.86479,-0.6302538000000001,87.81727266,-3.0137590800000003,-19.67537772
1.9099999999999997,191,-0.056,-1.006,-0.013,-0.9740286,2.8074942000000003,-0.7448454000000001,87.8058135,-3.00229992,-19.6524594
1.9199999999999997,192,-0.054000000000000006,-1.006,-0.015,-0.9167328,2.4637194,-0.8021411999999999,87.79435434000001,-2.9965703400000003,-19.6238115
1.9299999999999997,193,-0.053,-1.006,-0.012,-0.9167328,2.4064236,-0.9167328,87.78289518,-2.98511118,-19.60089318
1.9399999999999997,194,-0.052000000000000005,-1.008,-0.009000000000000001,-1.0886202,2.5210152000000003,-0.8594370000000001,87.77143602000002,-2.9793816000000004,-19.57797486
1.9499999999999997,195,-0.052000000000000005,-1.01,-0.006,-1.3750992,2.578311,-0.6875496,87.76570644,-2.96792244,-19.55505654
1.9599999999999997,196,-0.053,-1.01,-0.008,-1.4896908000000002,2.4637194,-0.6302538000000001,87.74851770000002,-2.9564632800000004,-19.52640864
